#, TTO, Mark,   Time,   Alt Ft, hPa, Dif Ft,  H Ft, L Ft, inHg, Temp, Tcpu, Vbat, VbatAv, Wind mps, Wind mph, Wind Ave, Wind Max, AflowMin, Wind Error
14186, 04:01:23, 0, 16:00:12,  580.8, 992.181, 580.8, 586.5, -15.7, 29.84547, 129.53, 122.14, 3.59, 3.59, 0.1033, 0.2310, 0.7704, 16.2048, 0.0000, 0
14187, 04:01:24, 0, 16:00:13,  580.5, 992.193, 580.5, 586.5, -15.7, 29.84554, 129.54, 122.14, 3.58, 3.59, 1.1537, 2.5806, 0.8134, 16.2048, 0.0000, 0
14188, 04:01:25, 0, 16:00:14,  580.2, 992.203, 580.2, 586.5, -15.7, 29.84557, 129.52, 122.98, 3.59, 3.59, 0.0000, 0.0000, 0.8134, 16.2048, 0.0000, 0
14189, 04:01:26, 0, 16:00:15,  580.9, 992.180, 580.9, 586.5, -15.7, 29.84550, 129.53, 123.82, 3.67, 3.59, 0.0000, 0.0000, 0.7551, 16.2048, 0.0000, 0
14190, 04:01:27, 0, 16:00:16,  580.6, 992.190, 580.6, 586.5, -15.7, 29.84553, 129.52, 121.30, 3.59, 3.59, 1.3401, 2.9976, 0.8050, 16.2048, 0.0000, 0
14191, 04:01:28, 0, 16:00:17,  577.3, 992.309, 577.3, 586.5, -15.7, 29.84597, 129.51, 120.45, 3.65, 3.59, 1.7985, 4.0231, 0.8721, 16.2048, 0.0000, 0
14192, 04:01:29, 0, 16:00:18,  579.1, 992.244, 579.1, 586.5, -15.7, 29.84576, 129.49, 122.14, 3.58, 3.59, 0.0000, 0.0000, 0.8721, 16.2048, 0.0000, 0
14193, 04:01:30, 0, 16:00:19,  579.0, 992.249, 579.0, 586.5, -15.7, 29.84579, 129.48, 120.45, 3.61, 3.59, 0.0000, 0.0000, 0.8721, 16.2048, 0.0000, 0
14194, 04:01:31, 0, 16:00:20,  579.9, 992.217, 579.9, 586.5, -15.7, 29.84567, 129.48, 121.30, 3.59, 3.59, 0.0000, 0.0000, 0.8553, 16.2048, 0.0000, 0
14195, 04:01:32, 0, 16:00:21,  580.4, 992.198, 580.4, 586.5, -15.7, 29.84562, 129.47, 122.14, 3.65, 3.59, 0.0000, 0.0000, 0.8553, 16.2048, 0.0000, 0
14196, 04:01:33, 0, 16:00:22,  579.4, 992.233, 579.4, 586.5, -15.7, 29.84573, 129.46, 123.82, 3.58, 3.59, 0.0000, 0.0000, 0.8247, 16.2048, 0.0000, 396
14197, 04:01:34, 0, 16:00:23,  581.4, 992.161, 581.4, 586.5, -15.7, 29.84550, 129.45, 122.14, 3.58, 3.59, 0.2091, 0.4677, 0.8324, 16.2048, 0.0000, 0
14198, 04:01:35, 0, 16:00:24,  579.6, 992.226, 579.6, 586.5, -15.7, 29.84573, 129.42, 122.14, 3.64, 3.59, 0.0000, 0.0000, 0.8324, 16.2048, 0.0000, 0
14199, 04:01:36, 0, 16:00:25,  580.3, 992.199, 580.3, 586.5, -15.7, 29.84565, 129.42, 118.77, 3.60, 3.59, 0.0000, 0.0000, 0.8324, 16.2048, 0.0000, 0
14200, 04:01:37, 0, 16:00:26,  580.8, 992.182, 580.8, 586.5, -15.7, 29.84563, 129.39, 121.30, 3.58, 3.59, 0.0000, 0.0000, 0.8324, 16.2048, 0.0000, 0
14201, 04:01:38, 0, 16:00:27,  582.3, 992.130, 582.3, 586.5, -15.7, 29.84543, 129.39, 120.45, 3.59, 3.59, 0.0101, 0.0225, 0.8328, 16.2048, 0.0000, 0
14202, 04:01:39, 0, 16:00:28,  580.9, 992.180, 580.9, 586.5, -15.7, 29.84564, 129.37, 121.30, 3.59, 3.59, 0.5290, 1.1833, 0.8525, 16.2048, 0.0000, 0
14203, 04:01:40, 0, 16:00:29,  580.2, 992.205, 580.2, 586.5, -15.7, 29.84575, 129.37, 119.61, 3.56, 3.59, 2.0863, 4.6669, 0.9224, 16.2048, 0.0000, 0
14204, 04:01:41, 0, 16:00:30,  582.5, 992.123, 582.5, 586.5, -15.7, 29.84542, 129.36, 121.30, 3.57, 3.59, 0.0000, 0.0000, 0.9224, 16.2048, 0.0000, 0
14205, 04:01:42, 0, 16:00:31,  579.6, 992.227, 579.6, 586.5, -15.7, 29.84585, 129.34, 122.14, 3.59, 3.59, 0.0000, 0.0000, 0.9224, 16.2048, 0.0000, 0
14206, 04:01:43, 0, 16:00:32,  584.1, 992.065, 584.1, 586.5, -15.7, 29.84527, 129.33, 120.45, 3.57, 3.59, 0.0000, 0.0000, 0.9107, 16.2048, 0.0000, 0
14207, 04:01:44, 0, 16:00:33,  586.0, 991.997, 586.0, 586.5, -15.7, 29.84502, 129.30, 122.14, 3.60, 3.59, 0.0000, 0.0000, 0.9107, 16.2048, 0.0000, 0
14208, 04:01:45, 0, 16:00:34,  579.2, 992.242, 579.2, 586.5, -15.7, 29.84594, 129.27, 120.45, 3.59, 3.59, 0.2469, 0.5522, 0.9199, 16.2048, 0.0000, 0
14209, 04:01:46, 0, 16:00:35,  580.5, 992.195, 580.5, 586.5, -15.7, 29.84579, 129.27, 122.14, 3.67, 3.59, 1.3023, 2.9131, 0.9685, 16.2048, 0.0000, 0
14210, 04:01:47, 0, 16:00:36,  579.0, 992.248, 579.0, 586.5, -15.7, 29.84598, 129.27, 117.93, 3.60, 3.59, 0.0000, 0.0000, 0.9685, 16.2048, 0.0000, 0
14211, 04:01:48, 0, 16:00:37,  577.8, 992.291, 577.8, 586.5, -15.7, 29.84614, 129.24, 121.30, 3.58, 3.59, 0.0000, 0.0000, 0.9683, 16.2048, 0.0000, 0
14212, 04:01:49, 0, 16:00:38,  578.9, 992.252, 578.9, 586.5, -15.7, 29.84604, 129.23, 122.14, 3.59, 3.59, 0.1310, 0.2930, 0.9731, 16.2048, 0.0000, 0
14213, 04:01:50, 0, 16:00:39,  577.6, 992.297, 577.6, 586.5, -15.7, 29.84622, 129.22, 121.30, 3.60, 3.59, 0.0000, 0.0000, 0.9731, 16.2048, 0.0000, 0
14214, 04:01:51, 0, 16:00:40,  577.7, 992.296, 577.7, 586.5, -15.7, 29.84623, 129.20, 122.14, 3.57, 3.59, 0.0000, 0.0000, 0.9731, 16.2048, 0.0000, 0
14215, 04:01:52, 0, 16:00:41,  576.4, 992.342, 576.4, 586.5, -15.7, 29.84642, 129.17, 120.45, 3.58, 3.59, 0.8136, 1.8200, 1.0035, 16.2048, 0.0000, 0
14216, 04:01:53, 0, 16:00:42,  574.4, 992.414, 574.4, 586.5, -15.7, 29.84672, 129.15, 123.82, 3.57, 3.59, 0.0000, 0.0000, 1.0035, 16.2048, 0.0000, 0
14217, 04:01:54, 0, 16:00:43,  575.5, 992.373, 575.5, 586.5, -15.7, 29.84658, 129.13, 123.82, 3.59, 3.59, 0.0000, 0.0000, 1.0035, 16.2048, 0.0000, 0
14218, 04:01:55, 0, 16:00:44,  579.1, 992.244, 579.1, 586.5, -15.7, 29.84612, 129.12, 120.45, 3.59, 3.59, 0.0000, 0.0000, 0.9528, 16.2048, 0.0000, 0
14219, 04:01:56, 0, 16:00:45,  577.8, 992.290, 577.8, 586.5, -15.7, 29.84630, 129.09, 122.98, 3.59, 3.59, 0.0000, 0.0000, 0.9528, 16.2048, 0.0000, 0
14220, 04:01:57, 0, 16:00:46,  577.2, 992.313, 577.2, 586.5, -15.7, 29.84637, 129.08, 120.45, 3.58, 3.59, 0.0000, 0.0000, 0.9528, 16.2048, 0.0000, 0
14221, 04:01:58, 0, 16:00:47,  573.8, 992.437, 573.8, 586.5, -15.7, 29.84688, 129.05, 119.61, 3.57, 3.59, 0.0000, 0.0000, 0.9251, 16.2048, 0.0000, 0
14222, 04:01:59, 0, 16:00:48,  573.5, 992.446, 573.5, 586.5, -15.7, 29.84691, 129.01, 122.14, 3.57, 3.59, 0.4433, 0.9917, 0.8719, 16.2048, 0.0000, 0
14223, 04:02:00, 0, 16:00:49,  570.9, 992.540, 570.9, 586.5, -15.7, 29.84728, 129.00, 122.14, 3.58, 3.59, 0.0000, 0.0000, 0.8719, 16.2048, 0.0000, 0
14224, 04:02:01, 0, 16:00:50,  574.9, 992.397, 574.9, 586.5, -15.7, 29.84679, 128.98, 122.98, 3.59, 3.59, 0.5844, 1.3072, 0.8047, 16.2048, 0.0000, 0
14225, 04:02:02, 0, 16:00:51,  573.4, 992.449, 573.4, 586.5, -15.7, 29.84701, 128.97, 122.98, 3.59, 3.59, 0.0000, 0.0000, 0.8047, 16.2048, 0.0000, 0
14226, 04:02:03, 0, 16:00:52,  574.3, 992.416, 574.3, 586.5, -15.7, 29.84689, 128.96, 121.30, 3.59, 3.59, 0.0000, 0.0000, 0.7862, 16.2048, 0.0000, 0
14227, 04:02:04, 0, 16:00:53,  576.6, 992.333, 576.6, 586.5, -15.7, 29.84659, 128.95, 121.30, 3.59, 3.59, 0.0000, 0.0000, 0.7617, 16.2048, 0.0000, 0
14228, 04:02:05, 0, 16:00:54,  572.5, 992.482, 572.5, 586.5, -15.7, 29.84715, 128.93, 121.30, 3.59, 3.59, 1.5214, 3.4033, 0.7536, 16.2048, 0.0000, 0
14229, 04:02:06, 0, 16:00:55,  578.0, 992.283, 578.0, 586.5, -15.7, 29.84643, 128.91, 120.45, 3.59, 3.59, 0.0000, 0.0000, 0.7536, 16.2048, 0.0000, 0
14230, 04:02:07, 0, 16:00:56,  577.9, 992.286, 577.9, 586.5, -15.7, 29.84649, 128.90, 121.30, 3.65, 3.59, 0.0000, 0.0000, 0.7536, 16.2048, 0.0000, 0
14231, 04:02:08, 0, 16:00:57,  577.4, 992.305, 577.4, 586.5, -15.7, 29.84658, 128.88, 120.45, 3.59, 3.59, 0.0000, 0.0000, 0.7536, 16.2048, 0.0000, 0
14232, 04:02:09, 0, 16:00:58,  578.2, 992.276, 578.2, 586.5, -15.7, 29.84646, 128.87, 120.45, 3.64, 3.59, 0.0000, 0.0000, 0.7536, 16.2048, 0.0000, 0
14233, 04:02:10, 0, 16:00:59,  578.3, 992.272, 578.3, 586.5, -15.7, 29.84644, 128.86, 122.14, 3.60, 3.59, 0.0000, 0.0000, 0.7536, 16.2048, 0.0000, 0
14234, 04:02:11, 0, 16:01:00,  575.6, 992.372, 575.6, 586.5, -15.7, 29.84681, 128.85, 122.98, 3.59, 3.59, 0.0000, 0.0000, 0.7536, 16.2048, 0.0000, 0
14235, 04:02:12, 0, 16:01:01,  578.0, 992.283, 578.0, 586.5, -15.7, 29.84650, 128.84, 117.93, 3.57, 3.59, 0.0000, 0.0000, 0.7067, 16.2048, 0.0000, 0
14236, 04:02:13, 0, 16:01:02,  575.4, 992.378, 575.4, 586.5, -15.7, 29.84687, 128.84, 123.82, 3.58, 3.59, 0.0000, 0.0000, 0.7067, 16.2048, 0.0000, 0
14237, 04:02:14, 0, 16:01:03,  574.8, 992.401, 574.8, 586.5, -15.7, 29.84699, 128.82, 123.82, 3.60, 3.59, 0.0000, 0.0000, 0.7067, 16.2048, 0.0000, 0
14238, 04:02:15, 0, 16:01:04,  575.7, 992.365, 575.7, 586.5, -15.7, 29.84682, 128.82, 122.14, 3.59, 3.58, 1.1360, 2.5412, 0.6595, 16.2048, 0.0000, 0
14239, 04:02:16, 0, 16:01:05,  576.2, 992.348, 576.2, 586.5, -15.7, 29.84679, 128.81, 120.45, 3.59, 3.58, 1.7053, 3.8146, 0.7230, 16.2048, 0.0000, 0
14240, 04:02:17, 0, 16:01:06,  575.3, 992.380, 575.3, 586.5, -15.7, 29.84688, 128.82, 120.45, 3.56, 3.58, 0.0000, 0.0000, 0.6542, 16.2048, 0.0000, 0
14241, 04:02:18, 0, 16:01:07,  576.6, 992.334, 576.6, 586.5, -15.7, 29.84673, 128.81, 122.14, 3.64, 3.58, 0.0000, 0.0000, 0.6542, 16.2048, 0.0000, 0
14242, 04:02:19, 0, 16:01:08,  573.2, 992.458, 573.2, 586.5, -15.7, 29.84719, 128.81, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.6542, 16.2048, 0.0000, 0
14243, 04:02:20, 0, 16:01:09,  576.6, 992.336, 576.6, 586.5, -15.7, 29.84676, 128.79, 122.14, 3.59, 3.58, 0.0000, 0.0000, 0.5790, 16.2048, 0.0000, 0
14244, 04:02:21, 0, 16:01:10,  573.6, 992.443, 573.6, 586.5, -15.7, 29.84715, 128.79, 122.14, 3.59, 3.58, 0.0000, 0.0000, 0.5790, 16.2048, 0.0000, 0
14245, 04:02:22, 0, 16:01:11,  574.1, 992.425, 574.1, 586.5, -15.7, 29.84707, 128.77, 122.98, 3.59, 3.58, 0.0000, 0.0000, 0.5552, 16.2048, 0.0000, 0
14246, 04:02:23, 0, 16:01:12,  572.6, 992.476, 572.6, 586.5, -15.7, 29.84728, 128.76, 117.93, 3.59, 3.58, 0.0000, 0.0000, 0.5514, 16.2048, 0.0000, 0
14247, 04:02:24, 0, 16:01:13,  572.5, 992.483, 572.5, 586.5, -15.7, 29.84733, 128.75, 117.93, 3.59, 3.58, 0.0000, 0.0000, 0.5083, 16.2048, 0.0000, 0
14248, 04:02:25, 0, 16:01:14,  572.7, 992.475, 572.7, 586.5, -15.7, 29.84732, 128.73, 122.14, 3.64, 3.59, 0.0000, 0.0000, 0.5083, 16.2048, 0.0000, 0
14249, 04:02:26, 0, 16:01:15,  574.0, 992.427, 574.0, 586.5, -15.7, 29.84715, 128.72, 118.77, 3.64, 3.59, 0.0000, 0.0000, 0.5083, 16.2048, 0.0000, 0
14250, 04:02:27, 0, 16:01:16,  574.9, 992.394, 574.9, 586.5, -15.7, 29.84703, 128.71, 123.82, 3.57, 3.58, 0.0000, 0.0000, 0.4584, 16.2048, 0.0000, 0
14251, 04:02:28, 0, 16:01:17,  571.3, 992.525, 571.3, 586.5, -15.7, 29.84753, 128.70, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.3913, 16.2048, 0.0000, 0
14252, 04:02:29, 0, 16:01:18,  574.7, 992.402, 574.7, 586.5, -15.7, 29.84706, 128.68, 120.45, 3.57, 3.58, 0.0000, 0.0000, 0.3913, 16.2048, 0.0000, 0
14253, 04:02:30, 0, 16:01:19,  571.9, 992.502, 571.9, 586.5, -15.7, 29.84746, 128.67, 120.45, 3.58, 3.58, 0.0000, 0.0000, 0.3913, 16.2048, 0.0000, 0
14254, 04:02:31, 0, 16:01:20,  573.3, 992.451, 573.3, 586.5, -15.7, 29.84729, 128.66, 121.30, 3.59, 3.58, 0.7557, 1.6904, 0.4195, 16.2048, 0.0000, 0
14255, 04:02:32, 0, 16:01:21,  571.7, 992.509, 571.7, 586.5, -15.7, 29.84755, 128.60, 120.45, 3.59, 3.58, 0.8766, 1.9608, 0.4522, 16.2048, 0.0000, 0
14256, 04:02:33, 0, 16:01:22,  572.6, 992.477, 572.6, 586.5, -15.7, 29.84743, 128.59, 122.14, 3.57, 3.58, 0.0000, 0.0000, 0.4522, 16.2048, 0.0000, 0
14257, 04:02:34, 0, 16:01:23,  572.2, 992.492, 572.2, 586.5, -15.7, 29.84750, 128.60, 120.45, 3.57, 3.58, 0.0000, 0.0000, 0.4444, 16.2048, 0.0000, 0
14258, 04:02:35, 0, 16:01:24,  573.0, 992.465, 573.0, 586.5, -15.7, 29.84741, 128.58, 117.93, 3.57, 3.58, 0.8035, 1.7974, 0.4744, 16.2048, 0.0000, 0
14259, 04:02:36, 0, 16:01:25,  575.2, 992.385, 575.2, 586.5, -15.7, 29.84713, 128.55, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.4744, 16.2048, 0.0000, 0
14260, 04:02:37, 0, 16:01:26,  573.0, 992.463, 573.0, 586.5, -15.7, 29.84746, 128.54, 121.30, 3.59, 3.58, 1.2922, 2.8906, 0.5225, 16.2048, 0.0000, 0
14261, 04:02:38, 0, 16:01:27,  570.2, 992.565, 570.2, 586.5, -15.7, 29.84783, 128.51, 122.98, 3.59, 3.58, 0.5516, 1.2340, 0.5427, 16.2048, 0.0000, 0
14262, 04:02:39, 0, 16:01:28,  572.2, 992.493, 572.2, 586.5, -15.7, 29.84760, 128.50, 119.61, 3.60, 3.58, 0.0000, 0.0000, 0.5230, 16.2048, 0.0000, 0
14263, 04:02:40, 0, 16:01:29,  575.6, 992.371, 575.6, 586.5, -15.7, 29.84715, 128.50, 117.93, 3.57, 3.58, 0.0000, 0.0000, 0.4452, 16.2048, 0.0000, 0
14264, 04:02:41, 0, 16:01:30,  573.9, 992.433, 573.9, 586.5, -15.7, 29.84740, 128.49, 122.98, 3.64, 3.58, 1.4887, 3.3301, 0.5007, 16.2048, 0.0000, 0
14265, 04:02:42, 0, 16:01:31,  573.0, 992.466, 573.0, 586.5, -15.7, 29.84754, 128.46, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.5007, 16.2048, 0.0000, 0
14266, 04:02:43, 0, 16:01:32,  572.2, 992.494, 572.2, 586.5, -15.7, 29.84764, 128.45, 117.93, 3.59, 3.58, 0.7960, 1.7805, 0.5304, 16.2048, 0.0000, 0
14267, 04:02:44, 0, 16:01:33,  572.8, 992.469, 572.8, 586.5, -15.7, 29.84759, 128.43, 120.45, 3.56, 3.58, 0.0000, 0.0000, 0.5304, 16.2048, 0.0000, 0
14268, 04:02:45, 0, 16:01:34,  574.5, 992.407, 574.5, 586.5, -15.7, 29.84734, 128.42, 117.93, 3.59, 3.58, 1.3904, 3.1103, 0.5730, 16.2048, 0.0000, 0
14269, 04:02:46, 0, 16:01:35,  573.6, 992.442, 573.6, 586.5, -15.7, 29.84749, 128.42, 122.98, 3.59, 3.58, 0.0000, 0.0000, 0.5245, 16.2048, 0.0000, 0
14270, 04:02:47, 0, 16:01:36,  573.3, 992.452, 573.3, 586.5, -15.7, 29.84751, 128.41, 117.93, 3.57, 3.58, 0.5441, 1.2171, 0.5448, 16.2048, 0.0000, 0
14271, 04:02:48, 0, 16:01:37,  573.1, 992.461, 573.1, 586.5, -15.7, 29.84758, 128.39, 117.08, 3.58, 3.58, 0.0000, 0.0000, 0.5448, 16.2048, 0.0000, 0
14272, 04:02:49, 0, 16:01:38,  573.8, 992.435, 573.8, 586.5, -15.7, 29.84747, 128.40, 121.30, 3.60, 3.58, 0.0000, 0.0000, 0.5399, 16.2048, 0.0000, 0
14273, 04:02:50, 0, 16:01:39,  573.7, 992.438, 573.7, 586.5, -15.7, 29.84750, 128.38, 117.93, 3.58, 3.58, 0.7960, 1.7805, 0.5696, 16.2048, 0.0000, 0
14274, 04:02:51, 0, 16:01:40,  574.8, 992.398, 574.8, 586.5, -15.7, 29.84734, 128.39, 121.30, 3.59, 3.58, 0.0000, 0.0000, 0.5696, 16.2048, 0.0000, 0
14275, 04:02:52, 0, 16:01:41,  576.0, 992.355, 576.0, 586.5, -15.7, 29.84719, 128.35, 120.45, 3.58, 3.58, 0.3501, 0.7832, 0.5523, 16.2048, 0.0000, 0
14276, 04:02:53, 0, 16:01:42,  575.8, 992.363, 575.8, 586.5, -15.7, 29.84723, 128.37, 119.61, 3.59, 3.58, 0.0000, 0.0000, 0.5523, 16.2048, 0.0000, 0
14277, 04:02:54, 0, 16:01:43,  575.5, 992.375, 575.5, 586.5, -15.7, 29.84731, 128.35, 118.77, 3.58, 3.58, 1.7960, 4.0175, 0.6192, 16.2048, 0.0000, 0
14278, 04:02:55, 0, 16:01:44,  575.6, 992.371, 575.6, 586.5, -15.7, 29.84727, 128.37, 121.30, 3.57, 3.58, 0.0000, 0.0000, 0.6192, 16.2048, 0.0000, 0
14279, 04:02:56, 0, 16:01:45,  574.2, 992.420, 574.2, 586.5, -15.7, 29.84746, 128.37, 117.93, 3.59, 3.58, 0.0000, 0.0000, 0.6192, 16.2048, 0.0000, 0
14280, 04:02:57, 0, 16:01:46,  576.4, 992.342, 576.4, 586.5, -15.7, 29.84716, 128.36, 122.98, 3.59, 3.58, 0.0000, 0.0000, 0.6192, 16.2048, 0.0000, 0
14281, 04:02:58, 0, 16:01:47,  577.9, 992.286, 577.9, 586.5, -15.7, 29.84696, 128.37, 117.93, 3.59, 3.58, 0.0000, 0.0000, 0.6192, 16.2048, 0.0000, 0
14282, 04:02:59, 0, 16:01:48,  579.0, 992.249, 579.0, 586.5, -15.7, 29.84681, 128.38, 121.30, 3.58, 3.58, 0.0000, 0.0000, 0.6027, 16.2048, 0.0000, 0
14283, 04:03:00, 0, 16:01:49,  575.9, 992.360, 575.9, 586.5, -15.7, 29.84721, 128.40, 121.30, 3.58, 3.58, 0.0000, 0.0000, 0.6027, 16.2048, 0.0000, 0
14284, 04:03:01, 0, 16:01:50,  575.5, 992.373, 575.5, 586.5, -15.7, 29.84727, 128.40, 119.61, 3.58, 3.58, 0.0000, 0.0000, 0.5809, 16.2048, 0.0000, 0
14285, 04:03:02, 0, 16:01:51,  576.0, 992.354, 576.0, 586.5, -15.7, 29.84721, 128.38, 120.45, 3.57, 3.58, 0.0000, 0.0000, 0.5809, 16.2048, 0.0000, 397
14286, 04:03:03, 0, 16:01:52,  573.2, 992.457, 573.2, 586.5, -15.7, 29.84759, 128.37, 120.45, 3.61, 3.58, 0.0000, 0.0000, 0.5809, 16.2048, 0.0000, 0
14287, 04:03:04, 0, 16:01:53,  574.4, 992.411, 574.4, 586.5, -15.7, 29.84742, 128.36, 117.93, 3.60, 3.58, 0.4332, 0.9692, 0.5971, 16.2048, 0.0000, 0
14288, 04:03:05, 0, 16:01:54,  574.1, 992.424, 574.1, 586.5, -15.7, 29.84745, 128.36, 120.45, 3.59, 3.58, 0.0000, 0.0000, 0.5403, 16.2048, 0.0000, 0
14289, 04:03:06, 0, 16:01:55,  574.7, 992.401, 574.7, 586.5, -15.7, 29.84738, 128.35, 122.98, 3.58, 3.58, 0.0000, 0.0000, 0.5403, 16.2048, 0.0000, 0
14290, 04:03:07, 0, 16:01:56,  576.2, 992.349, 576.2, 586.5, -15.7, 29.84722, 128.36, 117.93, 3.59, 3.58, 0.0000, 0.0000, 0.5403, 16.2048, 0.0000, 0
14291, 04:03:08, 0, 16:01:57,  572.6, 992.478, 572.6, 586.5, -15.7, 29.84768, 128.34, 120.45, 3.58, 3.58, 0.0579, 0.1296, 0.5425, 16.2048, 0.0000, 0
14292, 04:03:09, 0, 16:01:58,  576.5, 992.336, 576.5, 586.5, -15.7, 29.84715, 128.33, 122.98, 3.58, 3.58, 2.4898, 5.5696, 0.6353, 16.2048, 0.0000, 0
14293, 04:03:10, 0, 16:01:59,  577.1, 992.315, 577.1, 586.5, -15.7, 29.84710, 128.33, 122.14, 3.59, 3.58, 0.0000, 0.0000, 0.6353, 16.2048, 0.0000, 0
14294, 04:03:11, 0, 16:02:00,  577.6, 992.299, 577.6, 586.5, -15.7, 29.84703, 128.35, 120.45, 3.59, 3.58, 0.0000, 0.0000, 0.6353, 16.2048, 0.0000, 0
14295, 04:03:12, 0, 16:02:01,  575.7, 992.368, 575.7, 586.5, -15.7, 29.84728, 128.34, 117.93, 3.59, 3.58, 0.0000, 0.0000, 0.6353, 16.2048, 0.0000, 0
14296, 04:03:13, 0, 16:02:02,  576.7, 992.331, 576.7, 586.5, -15.7, 29.84713, 128.35, 122.98, 3.59, 3.58, 0.0000, 0.0000, 0.6353, 16.2048, 0.0000, 0
14297, 04:03:14, 0, 16:02:03,  578.1, 992.281, 578.1, 586.5, -15.7, 29.84698, 128.34, 122.14, 3.59, 3.58, 0.0000, 0.0000, 0.6353, 16.2048, 0.0000, 0
14298, 04:03:15, 0, 16:02:04,  576.1, 992.352, 576.1, 586.5, -15.7, 29.84722, 128.34, 118.77, 3.60, 3.58, 0.0000, 0.0000, 0.5930, 16.2048, 0.0000, 0
14299, 04:03:16, 0, 16:02:05,  576.0, 992.354, 576.0, 586.5, -15.7, 29.84724, 128.34, 122.14, 3.59, 3.58, 0.3350, 0.7494, 0.5419, 16.2048, 0.0000, 0
14300, 04:03:17, 0, 16:02:06,  576.4, 992.341, 576.4, 586.5, -15.7, 29.84718, 128.35, 122.14, 3.58, 3.58, 0.1940, 0.4339, 0.5491, 16.2048, 0.0000, 0
14301, 04:03:18, 0, 16:02:07,  574.9, 992.397, 574.9, 586.5, -15.7, 29.84743, 128.33, 121.30, 3.59, 3.58, 0.0000, 0.0000, 0.5491, 16.2048, 0.0000, 0
14302, 04:03:19, 0, 16:02:08,  573.5, 992.446, 573.5, 586.5, -15.7, 29.84758, 128.34, 117.93, 3.58, 3.58, 0.0000, 0.0000, 0.5491, 16.2048, 0.0000, 0
14303, 04:03:20, 0, 16:02:09,  572.1, 992.495, 572.1, 586.5, -15.7, 29.84775, 128.33, 117.93, 3.59, 3.58, 0.3552, 0.7945, 0.5624, 16.2048, 0.0000, 0
14304, 04:03:21, 0, 16:02:10,  575.8, 992.364, 575.8, 586.5, -15.7, 29.84728, 128.34, 122.14, 3.58, 3.58, 0.0000, 0.0000, 0.5624, 16.2048, 0.0000, 0
14305, 04:03:22, 0, 16:02:11,  573.7, 992.439, 573.7, 586.5, -15.7, 29.84753, 128.35, 121.30, 3.58, 3.58, 0.0000, 0.0000, 0.5624, 16.2048, 0.0000, 0
14306, 04:03:23, 0, 16:02:12,  573.2, 992.456, 573.2, 586.5, -15.7, 29.84760, 128.36, 117.93, 3.56, 3.58, 0.5516, 1.2340, 0.5829, 16.2048, 0.0000, 0
14307, 04:03:24, 0, 16:02:13,  573.8, 992.435, 573.8, 586.5, -15.7, 29.84751, 128.35, 120.45, 3.59, 3.58, 0.0000, 0.0000, 0.5829, 16.2048, 0.0000, 0
14308, 04:03:25, 0, 16:02:14,  576.5, 992.337, 576.5, 586.5, -15.7, 29.84717, 128.37, 120.45, 3.57, 3.58, 1.4055, 3.1441, 0.6353, 16.2048, 0.0000, 0
14309, 04:03:26, 0, 16:02:15,  578.5, 992.265, 578.5, 586.5, -15.7, 29.84688, 128.40, 122.14, 3.57, 3.57, 2.2005, 4.9224, 0.7174, 16.2048, 0.0000, 0
14310, 04:03:27, 0, 16:02:16,  576.4, 992.340, 576.4, 586.5, -15.7, 29.84715, 128.38, 117.93, 3.59, 3.57, 0.4232, 0.9466, 0.7331, 16.2048, 0.0000, 0
14311, 04:03:28, 0, 16:02:17,  578.3, 992.274, 578.3, 586.5, -15.7, 29.84689, 128.38, 117.93, 3.66, 3.58, 0.0000, 0.0000, 0.7331, 16.2048, 0.0000, 0
14312, 04:03:29, 0, 16:02:18,  577.5, 992.301, 577.5, 586.5, -15.7, 29.84701, 128.37, 117.93, 3.64, 3.58, 0.0000, 0.0000, 0.7331, 16.2048, 0.0000, 0
14313, 04:03:30, 0, 16:02:19,  575.7, 992.368, 575.7, 586.5, -15.7, 29.84727, 128.37, 121.30, 3.66, 3.58, 0.0000, 0.0000, 0.7331, 16.2048, 0.0000, 0
14314, 04:03:31, 0, 16:02:20,  574.7, 992.404, 574.7, 586.5, -15.7, 29.84737, 128.38, 122.98, 3.59, 3.58, 0.5516, 1.2340, 0.7255, 16.2048, 0.0000, 0
14315, 04:03:32, 0, 16:02:21,  574.9, 992.397, 574.9, 586.5, -15.7, 29.84736, 128.38, 122.14, 3.57, 3.58, 0.0000, 0.0000, 0.6929, 16.2048, 0.0000, 0
14316, 04:03:33, 0, 16:02:22,  575.1, 992.388, 575.1, 586.5, -15.7, 29.84733, 128.37, 121.30, 3.64, 3.58, 0.0000, 0.0000, 0.6929, 16.2048, 0.0000, 0
14317, 04:03:34, 0, 16:02:23,  575.6, 992.371, 575.6, 586.5, -15.7, 29.84728, 128.38, 120.45, 3.58, 3.58, 0.0000, 0.0000, 0.6929, 16.2048, 0.0000, 0
14318, 04:03:35, 0, 16:02:24,  578.7, 992.259, 578.7, 586.5, -15.7, 29.84684, 128.37, 122.14, 3.58, 3.58, 0.0000, 0.0000, 0.6629, 16.2048, 0.0000, 0
