#, TTO, Time, Mark, Alt, Alt>GND, Wind, WindMax, WindErr, 10sAve, 10sGust,10sLull, 10sTurb, 10sRofC, 10sJerk, 2mAve, 2mG, 2mL, 2mT, 10mAve, 10mG, 10mL, 10mT
10392, 02:58:09, 14:56:58, 0, 563.0, 563.0, 0.0, 16.2, 0, 0.3, 2.6, 0.0, 2.6, -2.64, -5.27, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10393, 02:58:10, 14:56:59, 0, 557.7, 557.7, 0.0, 16.2, 0, 0.3, 2.6, 0.0, 2.6, +0.00, +2.64, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10394, 02:58:11, 14:57:00, 0, 560.2, 560.2, 0.0, 16.2, 0, 0.3, 2.6, 0.0, 2.6, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10395, 02:58:12, 14:57:01, 0, 560.0, 560.0, 0.0, 16.2, 0, 0.3, 2.6, 0.0, 2.6, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10396, 02:58:13, 14:57:02, 0, 558.2, 558.2, 0.0, 16.2, 0, 0.3, 2.6, 0.0, 2.6, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10397, 02:58:14, 14:57:03, 0, 556.2, 556.2, 0.0, 16.2, 0, 0.3, 2.6, 0.0, 2.6, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10398, 02:58:15, 14:57:04, 0, 554.1, 554.1, 0.0, 16.2, 0, 0.3, 2.6, 0.0, 2.6, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10399, 02:58:16, 14:57:05, 0, 557.1, 557.1, 0.0, 16.2, 0, 0.3, 2.6, 0.0, 2.6, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10400, 02:58:17, 14:57:06, 0, 557.7, 557.7, 0.0, 16.2, 0, 0.3, 2.6, 0.0, 2.6, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10401, 02:58:18, 14:57:07, 0, 559.1, 559.1, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10402, 02:58:19, 14:57:08, 0, 562.5, 562.5, 3.2, 16.2, 0, 0.3, 3.2, 0.0, 3.2, +3.18, +3.18, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10403, 02:58:20, 14:57:09, 0, 558.9, 558.9, 0.0, 16.2, 0, 0.3, 3.2, 0.0, 3.2, -3.18, -6.37, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10404, 02:58:21, 14:57:10, 0, 563.8, 563.8, 0.0, 16.2, 0, 0.3, 3.2, 0.0, 3.2, +0.00, +3.18, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10405, 02:58:22, 14:57:11, 0, 560.7, 560.7, 0.0, 16.2, 0, 0.3, 3.2, 0.0, 3.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10406, 02:58:23, 14:57:12, 0, 567.2, 567.2, 0.0, 16.2, 0, 0.3, 3.2, 0.0, 3.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10407, 02:58:24, 14:57:13, 0, 572.2, 572.2, 0.0, 16.2, 0, 0.3, 3.2, 0.0, 3.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10408, 02:58:25, 14:57:14, 0, 565.1, 565.1, 0.0, 16.2, 0, 0.3, 3.2, 0.0, 3.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10409, 02:58:26, 14:57:15, 0, 567.4, 567.4, 0.0, 16.2, 0, 0.3, 3.2, 0.0, 3.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10410, 02:58:27, 14:57:16, 0, 568.0, 568.0, 0.0, 16.2, 0, 0.3, 3.2, 0.0, 3.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10411, 02:58:28, 14:57:17, 0, 568.0, 568.0, 0.0, 16.2, 0, 0.3, 3.2, 0.0, 3.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10412, 02:58:29, 14:57:18, 0, 570.5, 570.5, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10413, 02:58:30, 14:57:19, 0, 570.3, 570.3, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10414, 02:58:31, 14:57:20, 0, 572.1, 572.1, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10415, 02:58:32, 14:57:21, 0, 571.4, 571.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10416, 02:58:33, 14:57:22, 0, 573.1, 573.1, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10417, 02:58:34, 14:57:23, 0, 576.5, 576.5, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10418, 02:58:35, 14:57:24, 0, 571.9, 571.9, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10419, 02:58:36, 14:57:25, 0, 572.1, 572.1, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10420, 02:58:37, 14:57:26, 0, 570.1, 570.1, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10421, 02:58:38, 14:57:27, 0, 567.8, 567.8, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10422, 02:58:39, 14:57:28, 0, 570.2, 570.2, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10423, 02:58:40, 14:57:29, 0, 566.1, 566.1, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10424, 02:58:41, 14:57:30, 0, 567.1, 567.1, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10425, 02:58:42, 14:57:31, 0, 565.4, 565.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10426, 02:58:43, 14:57:32, 0, 566.3, 566.3, 4.2, 16.2, 0, 0.4, 4.2, 0.0, 4.2, +4.25, +4.25, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10427, 02:58:44, 14:57:33, 0, 567.6, 567.6, 2.4, 16.2, 0, 0.7, 4.2, 0.0, 4.2, -1.87, -6.12, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10428, 02:58:45, 14:57:34, 0, 569.9, 569.9, 0.0, 16.2, 0, 0.7, 4.2, 0.0, 4.2, -2.38, -0.51, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10429, 02:58:46, 14:57:35, 0, 564.9, 564.9, 0.0, 16.2, 0, 0.7, 4.2, 0.0, 4.2, +0.00, +2.38, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10430, 02:58:47, 14:57:36, 0, 567.1, 567.1, 0.0, 16.2, 0, 0.7, 4.2, 0.0, 4.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10431, 02:58:48, 14:57:37, 0, 569.3, 569.3, 0.0, 16.2, 0, 0.7, 4.2, 0.0, 4.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10432, 02:58:49, 14:57:38, 0, 570.0, 570.0, 0.0, 16.2, 0, 0.7, 4.2, 0.0, 4.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10433, 02:58:50, 14:57:39, 0, 571.0, 571.0, 0.0, 16.2, 0, 0.7, 4.2, 0.0, 4.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10434, 02:58:51, 14:57:40, 0, 572.3, 572.3, 0.0, 16.2, 0, 0.7, 4.2, 0.0, 4.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10435, 02:58:52, 14:57:41, 0, 571.7, 571.7, 0.0, 16.2, 0, 0.7, 4.2, 0.0, 4.2, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10436, 02:58:53, 14:57:42, 0, 567.7, 567.7, 0.0, 16.2, 0, 0.2, 2.4, 0.0, 2.4, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10437, 02:58:54, 14:57:43, 0, 570.7, 570.7, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10438, 02:58:55, 14:57:44, 0, 574.8, 574.8, 1.8, 16.2, 0, 0.2, 1.8, 0.0, 1.8, +1.79, +1.79, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10439, 02:58:56, 14:57:45, 0, 570.7, 570.7, 0.0, 16.2, 0, 0.2, 1.8, 0.0, 1.8, -1.79, -3.58, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10440, 02:58:57, 14:57:46, 0, 579.3, 579.3, 0.0, 16.2, 0, 0.2, 1.8, 0.0, 1.8, +0.00, +1.79, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10441, 02:58:58, 14:57:47, 0, 578.6, 578.6, 0.0, 16.2, 0, 0.2, 1.8, 0.0, 1.8, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10442, 02:58:59, 14:57:48, 0, 570.6, 570.6, 0.0, 16.2, 0, 0.2, 1.8, 0.0, 1.8, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10443, 02:59:00, 14:57:49, 0, 567.6, 567.6, 0.0, 16.2, 0, 0.2, 1.8, 0.0, 1.8, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10444, 02:59:01, 14:57:50, 0, 567.3, 567.3, 0.0, 16.2, 0, 0.2, 1.8, 0.0, 1.8, +0.00, +0.00, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10445, 02:59:02, 14:57:51, 0, 562.6, 562.6, 1.7, 16.2, 0, 0.3, 1.8, 0.0, 1.8, +1.65, +1.65, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10446, 02:59:03, 14:57:52, 0, 565.2, 565.2, 0.0, 16.2, 0, 0.3, 1.8, 0.0, 1.8, -1.65, -3.30, 0.2, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10447, 02:59:04, 14:57:53, 0, 564.1, 564.1, 1.1, 16.2, 0, 0.5, 1.8, 0.0, 1.8, +1.10, +2.75, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10448, 02:59:05, 14:57:54, 0, 568.4, 568.4, 0.0, 16.2, 0, 0.3, 1.7, 0.0, 1.7, -1.10, -2.20, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10449, 02:59:06, 14:57:55, 0, 560.8, 560.8, 0.0, 16.2, 0, 0.3, 1.7, 0.0, 1.7, +0.00, +1.10, 0.3, 4.9, 0.0, 4.9, 0.5, 6.6, 0.0, 6.6
10450, 02:59:07, 14:57:56, 0, 564.2, 564.2, 0.0, 16.2, 0, 0.3, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.4, 0.0, 4.4, 0.5, 6.6, 0.0, 6.6
10451, 02:59:08, 14:57:57, 0, 563.2, 563.2, 0.0, 16.2, 0, 0.3, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.4, 0.0, 4.4, 0.5, 6.6, 0.0, 6.6
10452, 02:59:09, 14:57:58, 0, 559.8, 559.8, 0.0, 16.2, 0, 0.3, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.4, 0.0, 4.4, 0.5, 6.6, 0.0, 6.6
10453, 02:59:10, 14:57:59, 0, 565.0, 565.0, 0.0, 16.2, 0, 0.3, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.4, 0.0, 4.4, 0.5, 6.6, 0.0, 6.6
10454, 02:59:11, 14:58:00, 0, 565.4, 565.4, 0.0, 16.2, 0, 0.3, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10455, 02:59:12, 14:58:01, 0, 567.6, 567.6, 0.0, 16.2, 0, 0.1, 1.1, 0.0, 1.1, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10456, 02:59:13, 14:58:02, 0, 567.4, 567.4, 0.0, 16.2, 0, 0.1, 1.1, 0.0, 1.1, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10457, 02:59:14, 14:58:03, 0, 567.0, 567.0, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10458, 02:59:15, 14:58:04, 0, 566.8, 566.8, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10459, 02:59:16, 14:58:05, 0, 565.6, 565.6, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10460, 02:59:17, 14:58:06, 0, 571.0, 571.0, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10461, 02:59:18, 14:58:07, 0, 567.3, 567.3, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10462, 02:59:19, 14:58:08, 0, 564.0, 564.0, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10463, 02:59:20, 14:58:09, 0, 563.4, 563.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10464, 02:59:21, 14:58:10, 0, 563.3, 563.3, 1.7, 16.2, 0, 0.2, 1.7, 0.0, 1.7, +1.66, +1.66, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10465, 02:59:22, 14:58:11, 0, 567.9, 567.9, 0.0, 16.2, 0, 0.2, 1.7, 0.0, 1.7, -1.66, -3.32, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10466, 02:59:23, 14:58:12, 0, 563.3, 563.3, 0.0, 16.2, 0, 0.2, 1.7, 0.0, 1.7, +0.00, +1.66, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10467, 02:59:24, 14:58:13, 0, 568.5, 568.5, 0.0, 16.2, 0, 0.2, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10468, 02:59:25, 14:58:14, 0, 565.6, 565.6, 0.0, 16.2, 0, 0.2, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10469, 02:59:26, 14:58:15, 0, 568.4, 568.4, 0.0, 16.2, 0, 0.2, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10470, 02:59:27, 14:58:16, 0, 567.7, 567.7, 0.0, 16.2, 0, 0.2, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10471, 02:59:28, 14:58:17, 0, 564.9, 564.9, 0.0, 16.2, 0, 0.2, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10472, 02:59:29, 14:58:18, 0, 572.7, 572.7, 0.0, 16.2, 0, 0.2, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10473, 02:59:30, 14:58:19, 0, 571.2, 571.2, 0.0, 16.2, 0, 0.2, 1.7, 0.0, 1.7, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10474, 02:59:31, 14:58:20, 0, 575.5, 575.5, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.5, 6.6, 0.0, 6.6
10475, 02:59:32, 14:58:21, 0, 575.5, 575.5, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.4, 6.6, 0.0, 6.6
10476, 02:59:33, 14:58:22, 0, 571.2, 571.2, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.4, 6.6, 0.0, 6.6
10477, 02:59:34, 14:58:23, 0, 568.5, 568.5, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.4, 6.6, 0.0, 6.6
10478, 02:59:35, 14:58:24, 0, 571.2, 571.2, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.4, 6.6, 0.0, 6.6
10479, 02:59:36, 14:58:25, 0, 571.3, 571.3, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.4, 6.6, 0.0, 6.6
10480, 02:59:37, 14:58:26, 0, 564.4, 564.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 4.2, 0.0, 4.2, 0.4, 6.6, 0.0, 6.6
10481, 02:59:38, 14:58:27, 0, 561.5, 561.5, 7.5, 16.2, 0, 0.7, 7.5, 0.0, 7.5, +7.45, +7.45, 0.2, 7.5, 0.0, 7.5, 0.5, 7.5, 0.0, 7.5
10482, 02:59:39, 14:58:28, 0, 563.4, 563.4, 0.0, 16.2, 0, 0.7, 7.5, 0.0, 7.5, -7.45, -14.90, 0.2, 7.5, 0.0, 7.5, 0.5, 7.5, 0.0, 7.5
10483, 02:59:40, 14:58:29, 0, 561.5, 561.5, 0.0, 16.2, 0, 0.7, 7.5, 0.0, 7.5, +0.00, +7.45, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10484, 02:59:41, 14:58:30, 0, 564.5, 564.5, 0.0, 16.2, 0, 0.7, 7.5, 0.0, 7.5, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10485, 02:59:42, 14:58:31, 0, 573.9, 573.9, 0.0, 16.2, 0, 0.7, 7.5, 0.0, 7.5, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10486, 02:59:43, 14:58:32, 0, 572.0, 572.0, 0.0, 16.2, 0, 0.7, 7.5, 0.0, 7.5, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10487, 02:59:44, 14:58:33, 0, 574.0, 574.0, 0.0, 16.2, 0, 0.7, 7.5, 0.0, 7.5, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10488, 02:59:45, 14:58:34, 0, 563.4, 563.4, 2.9, 16.2, 0, 1.0, 7.5, 0.0, 7.5, +2.93, +2.93, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10489, 02:59:46, 14:58:35, 0, 563.2, 563.2, 0.0, 16.2, 0, 1.0, 7.5, 0.0, 7.5, -2.93, -5.86, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10490, 02:59:47, 14:58:36, 0, 573.4, 573.4, 0.0, 16.2, 0, 1.0, 7.5, 0.0, 7.5, +0.00, +2.93, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10491, 02:59:48, 14:58:37, 0, 574.2, 574.2, 0.0, 16.2, 0, 0.3, 2.9, 0.0, 2.9, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10492, 02:59:49, 14:58:38, 0, 573.2, 573.2, 0.0, 16.2, 0, 0.3, 2.9, 0.0, 2.9, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10493, 02:59:50, 14:58:39, 0, 566.5, 566.5, 0.0, 16.2, 0, 0.3, 2.9, 0.0, 2.9, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10494, 02:59:51, 14:58:40, 0, 566.8, 566.8, 0.0, 16.2, 0, 0.3, 2.9, 0.0, 2.9, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10495, 02:59:52, 14:58:41, 0, 572.2, 572.2, 0.0, 16.2, 0, 0.3, 2.9, 0.0, 2.9, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10496, 02:59:53, 14:58:42, 0, 574.0, 574.0, 0.0, 16.2, 0, 0.3, 2.9, 0.0, 2.9, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10497, 02:59:54, 14:58:43, 0, 571.9, 571.9, 0.0, 16.2, 0, 0.3, 2.9, 0.0, 2.9, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10498, 02:59:55, 14:58:44, 0, 562.6, 562.6, 2.7, 16.2, 0, 0.3, 2.7, 0.0, 2.7, +2.66, +2.66, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10499, 02:59:56, 14:58:45, 0, 562.7, 562.7, 0.0, 16.2, 0, 0.3, 2.7, 0.0, 2.7, -2.66, -5.32, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10500, 02:59:57, 14:58:46, 0, 563.8, 563.8, 0.0, 16.2, 0, 0.3, 2.7, 0.0, 2.7, +0.00, +2.66, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10501, 02:59:58, 14:58:47, 0, 570.2, 570.2, 0.0, 16.2, 0, 0.3, 2.7, 0.0, 2.7, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10502, 02:59:59, 14:58:48, 0, 573.1, 573.1, 0.0, 16.2, 0, 0.3, 2.7, 0.0, 2.7, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10503, 03:00:00, 14:58:49, 0, 569.3, 569.3, 0.0, 16.2, 0, 0.3, 2.7, 0.0, 2.7, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10504, 03:00:01, 14:58:50, 0, 568.5, 568.5, 0.0, 16.2, 0, 0.3, 2.7, 0.0, 2.7, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10505, 03:00:02, 14:58:51, 0, 556.2, 556.2, 0.0, 16.2, 0, 0.3, 2.7, 0.0, 2.7, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10506, 03:00:03, 14:58:52, 0, 563.9, 563.9, 0.0, 16.2, 0, 0.3, 2.7, 0.0, 2.7, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10507, 03:00:04, 14:58:53, 0, 564.2, 564.2, 0.0, 16.2, 0, 0.3, 2.7, 0.0, 2.7, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10508, 03:00:05, 14:58:54, 0, 567.3, 567.3, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10509, 03:00:06, 14:58:55, 0, 566.3, 566.3, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10510, 03:00:07, 14:58:56, 0, 562.4, 562.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.3, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10511, 03:00:08, 14:58:57, 0, 549.7, 549.7, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10512, 03:00:09, 14:58:58, 0, 547.9, 547.9, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
10513, 03:00:10, 14:58:59, 0, 550.5, 550.5, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.2, 7.5, 0.0, 7.5, 0.4, 7.5, 0.0, 7.5
