#, times, sys, gyro, accel, mag, e_x, e_y, e_z, heading, compass, q_w, q_x, q_y, q_z, lin_acc_x, lin_acc_y, lin_acc_z, grav_x, grav_y, grav_z, r_mag_x, r_mag_y, r_mag_z, temp 
1211, 12:23:57, 3, 3, 3, 3, 7.625, -6.125, -166.750, -166.750000000000000000000, 193.3, 0.06207, 0.06396, 0.99066, 0.10339, 0.60000, -0.85000, -0.02000, -1.07000, 2.08000, -9.52000, 8.37500, 7.50000, 46.87500, 26.0
1212, 12:23:58, 3, 3, 3, 3, 3.500, -8.688, -163.813, -163.812500000000000000000, 196.2, 0.08081, 0.03027, 0.98682, 0.13678, 0.75000, 0.61000, 0.12000, -1.49000, 2.67000, -9.31000, 8.37500, 7.50000, 46.56250, 26.0
1213, 12:23:59, 3, 3, 3, 3, 2.000, -6.438, -148.938, -148.937500000000000000000, 211.1, 0.06415, 0.01837, 0.96161, 0.26611, -1.79000, 2.21000, -2.44000, -1.11000, 5.04000, -8.33000, 6.25000, -4.87500, 47.00000, 26.0
1214, 12:24:00, 3, 3, 3, 3, 354.313, -8.688, -147.063, -147.062500000000000000000, 212.9, 0.06519, -0.04730, 0.95538, 0.28424, -1.14000, -2.73000, 0.30000, -1.48000, 5.26000, -8.13000, 6.25000, -7.50000, 47.87500, 26.0
1215, 12:24:01, 3, 3, 3, 3, 351.875, -4.688, -159.250, -159.250000000000000000000, 200.8, 0.02985, -0.06915, 0.98065, 0.18066, 0.59000, -0.83000, -0.38000, -0.81000, 3.43000, -9.14000, 0.50000, 2.37500, 48.68750, 26.0
1216, 12:24:02, 3, 3, 3, 3, 353.500, -7.250, -155.813, -155.812500000000000000000, 204.2, 0.05328, -0.05499, 0.97443, 0.21112, -1.47000, -1.49000, -3.42000, -1.24000, 3.97000, -8.87000, 3.25000, 0.25000, 48.68750, 26.0
1217, 12:24:03, 3, 3, 3, 3, 357.188, -5.313, -157.250, -157.250000000000000000000, 202.8, 0.04230, -0.02338, 0.97931, 0.19647, -0.11000, 0.16000, 1.54000, -0.90000, 3.75000, -9.01000, 2.56250, 0.18750, 49.50000, 26.0
1218, 12:24:04, 3, 3, 3, 3, 4.188, -7.875, -157.125, -157.125000000000000000000, 202.9, 0.07739, 0.03625, 0.97723, 0.19409, 0.17000, 1.20000, 0.31000, -1.33000, 3.77000, -8.95000, 8.06250, 2.06250, 47.87500, 26.0
1219, 12:24:05, 3, 3, 3, 3, 7.063, -5.313, -156.875, -156.875000000000000000000, 203.1, 0.05804, 0.06122, 0.97729, 0.19452, -1.89000, 0.03000, 2.30000, -0.87000, 3.79000, -8.99000, 7.68750, -0.75000, 49.06250, 26.0
1220, 12:24:06, 3, 3, 3, 3, 6.250, -4.063, -157.000, -157.000000000000000000000, 203.0, 0.04736, 0.05383, 0.97784, 0.19653, -1.93000, -2.14000, -1.84000, -0.70000, 3.81000, -9.00000, 5.50000, 1.75000, 49.06250, 26.0
1221, 12:24:07, 3, 3, 3, 3, 346.250, -7.750, -158.813, -158.812500000000000000000, 201.2, 0.04663, -0.11688, 0.97382, 0.18939, -1.94000, -0.28000, -0.22000, -1.34000, 3.51000, -9.05000, 1.06250, 2.50000, 50.25000, 26.0
1222, 12:24:08, 3, 3, 3, 3, 280.750, -11.625, 168.000, 168.000000000000000000000, 168.0, 0.14264, -0.63165, 0.76190, -0.01349, 1.68000, 0.64000, 0.71000, -1.96000, -1.96000, -9.40000, -10.87500, 13.87500, 47.18750, 26.0
1223, 12:24:09, 3, 3, 3, 3, 274.813, -6.250, 176.188, 176.187500000000000000000, 176.2, 0.06274, -0.67535, 0.73468, 0.01312, -0.25000, -0.70000, 0.17000, -1.07000, -0.64000, -9.72000, -15.18750, 5.06250, 47.18750, 26.0
1224, 12:24:10, 3, 3, 3, 3, 272.438, -8.313, 174.063, 174.062500000000000000000, 174.1, 0.08777, -0.68866, 0.71960, 0.01331, 0.34000, -0.84000, 0.05000, -1.41000, -0.99000, -9.65000, -13.37500, 5.87500, 47.18750, 26.0
1225, 12:24:11, 3, 3, 3, 3, 274.813, -9.563, 172.688, 172.687500000000000000000, 172.7, 0.10431, -0.67297, 0.73218, 0.01056, 0.03000, -0.28000, 0.15000, -1.64000, -1.22000, -9.59000, -12.25000, 6.18750, 48.37500, 26.0
1226, 12:24:12, 3, 3, 3, 3, 265.938, -10.750, 170.500, 170.500000000000000000000, 170.5, 0.12378, -0.72626, 0.67603, 0.01367, 0.17000, 0.23000, 0.16000, -1.83000, -1.58000, -9.50000, -10.87500, 5.50000, 48.75000, 26.0
1227, 12:24:13, 3, 3, 3, 3, 265.125, -10.188, 169.438, 169.437500000000000000000, 169.4, 0.12750, -0.73022, 0.67120, 0.00458, 0.13000, -0.24000, 0.32000, -1.74000, -1.76000, -9.48000, -11.50000, 5.87500, 47.56250, 26.0
1228, 12:24:14, 2, 3, 3, 3, 260.000, -10.125, 171.938, 171.937500000000000000000, 171.9, 0.10925, -0.76202, 0.63776, 0.02448, 0.89000, 0.80000, -0.86000, -1.73000, -1.32000, -9.56000, -10.87500, 2.56250, 47.18750, 26.0
1229, 12:24:15, 2, 3, 3, 3, 236.188, -11.750, 175.188, 175.187500000000000000000, 175.2, 0.08441, -0.87671, 0.46820, 0.07111, 0.87000, -0.76000, 0.39000, -1.99000, -0.77000, -9.57000, -5.00000, -6.87500, 48.75000, 26.0
1230, 12:24:16, 3, 3, 3, 3, 217.938, -5.375, 173.813, 173.812500000000000000000, 173.8, 0.06781, -0.94220, 0.32690, 0.02722, -0.29000, 0.21000, 0.57000, -0.93000, -1.07000, -9.70000, -6.50000, -10.50000, 46.87500, 26.0
1231, 12:24:17, 3, 3, 3, 3, 259.188, -6.563, 176.813, 176.812500000000000000000, 176.8, 0.06073, -0.76923, 0.63562, 0.02435, -0.29000, 1.25000, -0.08000, -1.12000, -0.61000, -9.72000, -13.18750, -1.87500, 48.37500, 26.0
1232, 12:24:18, 3, 3, 3, 3, 277.375, -8.375, 174.063, 174.062500000000000000000, 174.1, 0.08881, -0.65735, 0.74829, 0.01013, -0.11000, -0.27000, 0.22000, -1.42000, -0.99000, -9.65000, -12.06250, 6.87500, 46.87500, 26.0
1233, 12:24:19, 3, 3, 3, 3, 275.375, -7.813, 173.500, 173.500000000000000000000, 173.5, 0.08838, -0.67090, 0.73621, 0.00464, 0.12000, 0.08000, 0.35000, -1.33000, -1.09000, -9.65000, -13.18750, 6.18750, 46.87500, 26.0
1234, 12:24:20, 3, 3, 3, 3, 276.813, -7.750, 172.500, 172.500000000000000000000, 172.5, 0.09369, -0.66083, 0.74469, -0.00330, -0.04000, -0.42000, 0.07000, -1.32000, -1.25000, -9.63000, -12.50000, 8.68750, 46.87500, 26.0
1235, 12:24:21, 3, 3, 3, 3, 277.500, -7.875, 172.125, 172.125000000000000000000, 172.1, 0.09680, -0.65594, 0.74854, -0.00574, -0.04000, -0.08000, -0.12000, -1.34000, -1.33000, -9.62000, -11.68750, 8.37500, 46.87500, 26.0
1236, 12:24:22, 3, 3, 3, 3, 279.375, -6.563, 171.313, 171.312500000000000000000, 171.3, 0.09277, -0.64398, 0.75909, -0.01996, -0.03000, -0.01000, -0.20000, -1.13000, -1.46000, -9.63000, -14.25000, 10.56250, 45.18750, 26.0
1237, 12:24:23, 3, 3, 3, 3, 301.375, -7.625, 173.000, 173.000000000000000000000, 173.0, 0.08704, -0.48267, 0.87128, -0.01892, -0.28000, 0.00000, -1.22000, -1.30000, -1.14000, -9.65000, -10.25000, 15.25000, 46.37500, 26.0
1238, 12:24:24, 3, 3, 3, 3, 334.625, -11.563, 179.000, 179.000000000000000000000, 179.0, 0.10022, -0.21814, 0.97064, 0.01416, 0.11000, -1.44000, -3.14000, -1.95000, -0.15000, -9.60000, 2.37500, 20.00000, 46.00000, 26.0
1239, 12:24:25, 3, 3, 3, 3, 341.188, -12.875, 168.250, 168.250000000000000000000, 168.3, 0.12842, -0.15887, 0.97540, -0.08264, 0.20000, 1.47000, 1.44000, -2.19000, -1.98000, -9.34000, 3.75000, 25.75000, 41.56250, 26.0
1240, 12:24:26, 3, 3, 3, 3, 348.313, -13.250, -159.188, -159.187500000000000000000, 200.8, 0.09882, -0.09900, 0.97223, 0.18768, 1.34000, 0.31000, -0.35000, -2.24000, 3.38000, -8.92000, 8.18750, 2.18750, 50.00000, 26.0
1241, 12:24:27, 3, 3, 3, 3, 341.688, -8.125, -161.563, -161.562500000000000000000, 198.4, 0.04602, -0.15656, 0.97223, 0.16791, -1.51000, 1.80000, 3.07000, -1.37000, 3.03000, -9.22000, 3.06250, 2.18750, 49.56250, 26.0
1242, 12:24:28, 3, 3, 3, 3, 347.125, -10.313, 170.188, 170.187500000000000000000, 170.2, 0.09985, -0.11188, 0.98492, -0.08655, 0.59000, 6.75000, 0.41000, -1.73000, -1.89000, -9.46000, 4.87500, 19.25000, 45.18750, 26.0
1243, 12:24:29, 3, 3, 3, 3, 349.313, -7.875, 177.375, 177.375000000000000000000, 177.4, 0.07086, -0.09259, 0.99304, -0.01581, 0.11000, 1.28000, 0.43000, -1.35000, -0.45000, -9.70000, 2.68750, 20.00000, 44.87500, 26.0
1244, 12:24:30, 3, 3, 3, 3, 316.750, -7.813, -174.313, -174.312500000000000000000, 185.7, 0.04657, -0.37146, 0.92462, 0.07056, -2.34000, 0.45000, 2.02000, -1.35000, 0.94000, -9.66000, -5.56250, 8.18750, 47.06250, 26.0
1245, 12:24:31, 3, 3, 3, 3, 193.563, -16.813, -170.438, -170.437500000000000000000, 189.6, -0.06213, -0.97888, 0.11688, 0.15564, -2.64000, 1.29000, 0.38000, -2.82000, 1.54000, -9.26000, 7.68750, -24.18750, 43.56250, 26.0
1246, 12:24:32, 2, 3, 3, 3, 63.500, -13.813, -158.375, -158.375000000000000000000, 201.6, -0.19781, -0.50537, -0.83472, -0.09332, -1.50000, -2.05000, 1.38000, -2.31000, 3.48000, -8.86000, 28.87500, -10.56250, 41.50000, 26.0
1247, 12:24:33, 3, 3, 3, 3, 3.875, -12.688, -162.688, -162.687500000000000000000, 197.3, -0.11725, -0.03345, -0.98212, -0.14362, 0.88000, -0.85000, -1.20000, -2.16000, 2.81000, -9.14000, 12.75000, 4.00000, 48.37500, 26.0
1248, 12:24:34, 3, 3, 3, 3, 345.563, -7.625, -162.250, -162.250000000000000000000, 197.8, -0.04791, 0.12415, -0.97821, -0.15948, -1.74000, 0.48000, 3.71000, -1.30000, 2.94000, -9.26000, 2.56250, 1.75000, 50.00000, 26.0
1249, 12:24:35, 3, 3, 3, 3, 345.688, -10.000, 172.000, 172.000000000000000000000, 172.0, -0.09619, 0.12085, -0.98639, 0.05609, 0.86000, 0.39000, 0.22000, -1.72000, -1.31000, -9.56000, 3.25000, 23.25000, 44.00000, 26.0
1250, 12:24:36, 3, 3, 3, 3, 350.875, -8.750, 175.438, 175.437500000000000000000, 175.4, -0.07922, 0.07880, -0.99316, 0.03302, -2.50000, -1.89000, 1.53000, -1.47000, -0.75000, -9.66000, 4.75000, 21.50000, 44.87500, 26.0
1251, 12:24:37, 3, 3, 3, 3, 347.375, -8.000, 174.313, 174.312500000000000000000, 174.3, -0.07562, 0.10980, -0.99023, 0.04041, 1.31000, -0.57000, 0.05000, -1.38000, -0.94000, -9.66000, 2.18750, 22.18750, 44.00000, 26.0
1252, 12:24:38, 3, 3, 3, 3, 349.000, -5.688, 176.000, 176.000000000000000000000, 176.0, -0.05280, 0.09534, -0.99359, 0.02948, -2.03000, 0.12000, 0.68000, -0.93000, -0.71000, -9.73000, 1.50000, 21.06250, 44.87500, 26.0
1253, 12:24:39, 3, 3, 3, 3, 348.375, -7.063, 171.063, 171.062500000000000000000, 171.1, -0.06952, 0.09955, -0.98999, 0.07159, 0.24000, 1.16000, 2.51000, -1.21000, -1.52000, -9.61000, 2.18750, 22.87500, 43.18750, 26.0
1254, 12:24:40, 3, 3, 3, 3, 353.438, -8.250, 173.750, 173.750000000000000000000, 173.8, -0.07513, 0.05658, -0.99432, 0.04980, -0.87000, 0.53000, -1.64000, -1.39000, -1.05000, -9.64000, 5.00000, 21.75000, 44.87500, 26.0
1255, 12:24:41, 3, 3, 3, 3, 357.875, -10.438, 171.688, 171.687500000000000000000, 171.7, -0.09442, 0.01416, -0.99292, 0.07043, 0.40000, 1.92000, 0.07000, -1.81000, -1.39000, -9.52999, 5.75000, 24.25000, 42.87500, 26.0
1256, 12:24:42, 3, 3, 3, 3, 6.000, -9.438, 179.000, 179.000000000000000000000, 179.0, -0.08209, -0.05249, -0.99518, 0.01245, -0.11000, -0.02000, -1.10000, -1.59000, -0.15000, -9.67000, 9.87500, 19.56250, 44.00000, 26.0
1257, 12:24:43, 3, 3, 3, 3, 346.938, -9.125, 179.000, 179.000000000000000000000, 179.0, -0.08002, 0.11536, -0.99011, 0.00140, 0.25000, 0.29000, 1.55000, -1.55000, -0.20000, -9.68000, 3.18750, 18.87500, 45.50000, 26.0
1258, 12:24:44, 3, 3, 3, 3, 341.813, -7.875, 175.375, 175.375000000000000000000, 175.4, -0.07458, 0.15717, -0.98438, 0.02832, 0.03000, 0.13000, -0.96000, -1.33000, -0.77000, -9.68000, 0.56250, 20.25000, 43.87500, 26.0
1259, 12:24:45, 3, 3, 3, 3, 343.688, -6.500, 175.375, 175.375000000000000000000, 175.4, -0.06219, 0.14136, -0.98749, 0.03119, 0.05000, -0.93000, -0.71000, -1.15000, -0.73000, -9.71000, -0.75000, 21.06250, 45.06250, 26.0
1260, 12:24:46, 3, 3, 3, 3, 345.188, -6.625, 176.625, 176.625000000000000000000, 176.6, -0.06110, 0.12842, -0.98962, 0.02124, 0.20000, -1.91000, -0.10000, -1.13000, -0.56000, -9.72000, 1.37500, 20.00000, 45.87500, 26.0
1261, 12:24:47, 3, 3, 3, 3, 347.688, -6.750, 176.438, 176.437500000000000000000, 176.4, -0.06213, 0.10657, -0.99207, 0.02399, 0.17000, 1.52000, 2.39000, -1.16000, -0.62000, -9.71000, 1.00000, 18.87500, 45.06250, 26.0
1262, 12:24:48, 3, 3, 3, 3, 347.563, -6.500, 177.500, 177.500000000000000000000, 177.5, -0.05890, 0.10779, -0.99231, 0.01526, 0.08000, 1.95000, -1.20000, -1.11000, -0.42000, -9.73000, 1.75000, 19.25000, 45.87500, 26.0
1263, 12:24:49, 3, 3, 3, 3, 351.063, -4.688, 176.250, 176.250000000000000000000, 176.3, -0.04382, 0.07776, -0.99561, 0.02881, -0.52000, -1.43000, -0.51000, -0.87000, -0.55000, -9.75000, 0.00000, 20.68750, 43.50000, 26.0
1264, 12:24:50, 3, 3, 3, 3, 347.813, -8.500, 176.563, 176.562500000000000000000, 176.6, -0.07623, 0.10510, -0.99133, 0.02039, -0.05000, -0.62000, -0.27000, -1.44000, -0.55000, -9.68000, 3.56250, 20.00000, 45.87500, 26.0
1265, 12:24:51, 3, 3, 3, 3, 353.125, -8.125, 177.313, 177.312500000000000000000, 177.3, -0.07239, 0.05969, -0.99542, 0.01886, 0.01000, -1.08000, 0.16000, -1.37000, -0.47000, -9.68999, 4.25000, 19.56250, 46.25000, 26.0
1266, 12:24:52, 3, 3, 3, 3, 7.688, -11.188, 174.875, 174.875000000000000000000, 174.9, -0.09381, -0.06671, -0.99200, 0.05157, 0.40000, 2.50000, -1.61000, -1.89000, -0.88000, -9.58000, 11.18750, 21.75000, 43.06250, 26.0
1267, 12:24:53, 3, 3, 3, 3, 9.938, -7.313, 178.688, 178.687500000000000000000, 178.7, -0.06268, -0.08667, -0.99414, 0.01636, -0.51000, -1.11000, 0.67000, -1.26000, -0.08000, -9.72000, 8.25000, 20.68750, 43.87500, 26.0
1268, 12:24:54, 3, 3, 3, 3, 14.000, -9.563, 177.813, 177.812500000000000000000, 177.8, -0.08063, -0.12183, -0.98883, 0.02887, -0.18000, 0.14000, -0.15000, -1.65000, -0.35000, -9.66000, 12.25000, 19.56250, 43.87500, 26.0
1269, 12:24:55, 3, 3, 3, 3, 357.125, -7.000, -178.375, -178.375000000000000000000, 181.6, -0.06091, 0.02466, -0.99774, -0.01538, -1.03000, 0.26000, -0.28000, -1.19000, 0.27000, -9.72000, 5.00000, 16.68750, 46.37500, 26.0
1270, 12:24:56, 3, 3, 3, 3, 350.750, -2.125, -179.250, -179.250000000000000000000, 180.8, -0.01825, 0.08038, -0.99658, -0.00800, -0.52000, -0.05000, 0.13000, -0.37000, 0.12000, -9.79000, -2.56250, 17.87500, 45.68750, 26.0
1271, 12:24:57, 3, 3, 3, 2, 346.625, -4.875, -179.688, -179.687500000000000000000, 180.3, -0.04236, 0.11591, -0.99231, -0.00745, -0.10000, -0.04000, 0.13000, -0.84000, 0.04000, -9.77000, -1.87500, 18.25000, 45.68750, 26.0
1272, 12:24:58, 3, 3, 3, 2, 344.375, -5.750, 179.625, 179.625000000000000000000, 179.6, -0.05023, 0.13568, -0.98944, -0.00372, -0.21000, -0.08000, 0.07000, -0.98000, -0.06000, -9.75000, -0.75000, 19.00000, 46.00000, 26.0
1273, 12:24:59, 3, 3, 3, 2, 342.063, -5.688, 179.250, 179.250000000000000000000, 179.3, -0.05017, 0.15509, -0.98663, -0.00122, -0.05000, 0.00000, 0.11000, -0.97000, -0.12000, -9.75000, -1.87500, 18.56250, 45.68750, 26.0
1274, 12:25:00, 3, 3, 3, 2, 343.188, -6.250, -179.500, -179.500000000000000000000, 180.5, -0.05353, 0.14551, -0.98785, -0.01178, -0.19000, 0.02000, -0.12000, -1.07000, 0.07000, -9.74000, -1.50000, 18.25000, 46.00000, 26.0
1275, 12:25:01, 3, 3, 3, 2, 331.750, -7.438, 176.813, 176.812500000000000000000, 176.8, -0.07056, 0.24323, -0.96729, 0.01410, -0.40000, 2.08000, 2.62000, -1.27000, -0.60000, -9.70000, -3.00000, 18.25000, 45.68750, 26.0
1276, 12:25:02, 3, 3, 3, 2, 337.938, -7.063, 173.250, 173.250000000000000000000, 173.3, -0.07190, 0.19031, -0.97803, 0.04523, 0.06000, 1.91000, 0.11000, -1.20000, -1.11000, -9.66000, -0.75000, 23.37500, 44.87500, 26.0
1277, 12:25:03, 3, 3, 3, 2, 334.438, -4.188, 174.188, 174.187500000000000000000, 174.2, -0.04688, 0.22058, -0.97339, 0.04114, -0.19000, 1.10000, 0.04000, -0.72000, -0.98000, -9.73000, -5.18750, 21.56250, 44.00000, 26.0
1278, 12:25:04, 3, 3, 3, 2, 340.688, -8.875, 177.875, 177.875000000000000000000, 177.9, -0.07941, 0.16699, -0.98273, 0.00488, 0.01000, -1.13000, -0.47000, -1.51000, -0.35000, -9.68000, 1.00000, 19.75000, 45.68750, 26.0
1279, 12:25:05, 3, 3, 3, 2, 338.125, -8.000, 177.313, 177.312500000000000000000, 177.3, -0.07318, 0.18872, -0.97925, 0.00922, 0.37000, 0.07000, 0.35000, -1.38000, -0.44000, -9.68999, -0.37500, 21.68750, 45.68750, 26.0
1280, 12:25:06, 3, 3, 3, 2, 334.500, -10.813, 178.938, 178.937500000000000000000, 178.9, -0.09412, 0.21857, -0.97119, -0.01233, 1.37000, -0.77000, -0.70000, -1.84000, -0.16000, -9.62000, 0.25000, 19.75000, 46.87500, 26.0
1281, 12:25:07, 3, 3, 3, 2, 339.000, 3.063, -175.500, -175.500000000000000000000, 184.5, 0.03357, 0.18170, -0.98224, -0.03333, -0.23000, 0.57000, 0.01000, 0.56000, 0.75000, -9.76000, -7.87500, 14.00000, 46.06250, 26.0
1282, 12:25:08, 3, 3, 3, 2, 337.000, 5.438, -173.625, -173.625000000000000000000, 186.4, 0.05670, 0.19873, -0.97742, -0.04401, -0.26000, 0.49000, 1.42000, 0.91000, 1.06000, -9.70000, -12.25000, 11.87500, 46.50000, 26.0
1283, 12:25:09, 3, 3, 3, 2, 344.750, 2.438, -171.750, -171.750000000000000000000, 188.3, 0.03076, 0.13202, -0.98846, -0.06793, 0.01000, 0.03000, -0.83000, 0.42000, 1.41000, -9.68999, -7.25000, 13.25000, 48.06250, 26.0
1284, 12:25:10, 3, 3, 3, 2, 340.500, 3.938, -173.125, -173.125000000000000000000, 186.9, 0.04437, 0.16913, -0.98322, -0.05225, 0.14000, 0.38000, -0.06000, 0.68000, 1.15000, -9.71000, -9.75000, 12.87500, 47.00000, 26.0
1285, 12:25:11, 3, 3, 3, 2, 345.500, 3.188, -176.313, -176.312500000000000000000, 183.7, 0.03210, 0.12561, -0.99115, -0.02795, 0.23000, 0.14000, -1.06000, 0.54000, 0.63000, -9.77000, -7.87500, 15.75000, 47.06250, 26.0
1286, 12:25:12, 3, 3, 3, 2, 343.313, -0.438, -178.500, -178.500000000000000000000, 181.5, -0.00220, 0.14484, -0.98938, -0.01318, -0.51000, -0.59000, -1.27000, -0.07000, 0.24000, -9.80000, -5.06250, 18.37500, 47.06250, 26.0
1287, 12:25:13, 3, 3, 3, 2, 348.313, -2.063, -179.563, -179.562500000000000000000, 180.4, -0.01807, 0.10168, -0.99463, -0.00562, -0.50000, 0.88000, 0.05000, -0.36000, 0.07000, -9.79000, -1.75000, 18.37500, 45.87500, 26.0
1288, 12:25:14, 3, 3, 3, 2, 8.688, -4.000, -179.438, -179.437500000000000000000, 180.6, -0.03528, -0.07611, -0.99646, -0.00208, -0.87000, -0.77000, -0.36000, -0.69000, 0.11000, -9.77999, 7.25000, 19.50000, 46.68750, 26.0
1289, 12:25:15, 3, 3, 3, 2, 17.000, -2.000, -178.375, -178.375000000000000000000, 181.6, -0.01978, -0.14813, -0.98871, -0.01105, -1.19000, 0.58000, -0.09000, -0.35000, 0.27000, -9.79000, 6.18750, 17.75000, 45.87500, 26.0
1290, 12:25:16, 3, 3, 3, 2, 41.563, -4.375, -178.000, -178.000000000000000000000, 182.0, -0.04181, -0.35486, -0.93396, -0.00250, -0.09000, 0.67000, -0.51000, -0.73000, 0.33000, -9.77000, 17.56250, 13.50000, 44.00000, 26.0
1291, 12:25:17, 3, 3, 3, 2, 60.438, -6.500, -178.563, -178.562500000000000000000, 181.4, -0.05554, -0.50439, -0.86151, 0.01788, -0.36000, -0.14000, 0.13000, -1.11000, 0.24000, -9.73000, 25.37500, 11.87500, 44.00000, 26.0
1292, 12:25:18, 3, 3, 3, 2, 103.625, -11.313, -173.875, -173.875000000000000000000, 186.1, -0.10242, -0.78107, -0.61432, 0.04565, -0.53000, -0.20000, -0.98000, -1.94000, 1.07000, -9.55000, 31.56250, -6.56250, 41.25000, 26.0
1293, 12:25:19, 3, 3, 3, 2, 114.938, -2.500, -173.000, -173.000000000000000000000, 187.0, -0.06488, -0.84167, -0.53589, -0.01483, 0.00000, -1.02000, -0.90000, -0.43000, 1.22000, -9.71000, 21.37500, -14.75000, 43.25000, 26.0
1294, 12:25:20, 3, 3, 3, 2, 95.313, -3.438, -172.500, -172.500000000000000000000, 187.5, -0.06830, -0.73730, -0.67175, -0.02148, -0.29000, -0.54000, 0.39000, -0.59000, 1.27000, -9.70000, 24.25000, -8.25000, 43.56250, 26.0
1295, 12:25:21, 3, 3, 3, 2, 69.875, -2.625, -171.438, -171.437500000000000000000, 188.6, -0.06189, -0.56995, -0.81787, -0.04919, -0.12000, 0.05000, 0.26000, -0.44000, 1.48000, -9.68000, 24.00000, 1.75000, 46.37500, 26.0
1296, 12:25:22, 3, 3, 3, 2, 36.313, -11.438, 179.250, 179.250000000000000000000, 179.3, -0.09290, -0.31018, -0.94537, 0.03723, 1.65000, 0.19000, 0.21000, -1.94000, -0.12000, -9.61000, 22.37500, 18.56250, 42.37500, 27.0
1297, 12:25:23, 3, 3, 3, 2, 26.813, -10.438, -178.750, -178.750000000000000000000, 181.3, -0.09106, -0.23090, -0.96863, 0.01080, 0.31000, 0.64000, -1.96000, -1.78000, 0.23000, -9.64000, 17.25000, 18.68750, 44.00000, 27.0
1298, 12:25:24, 3, 3, 3, 2, 54.375, -10.875, -169.313, -169.312500000000000000000, 190.7, -0.12665, -0.45300, -0.88165, -0.03802, -0.56000, -1.92000, -2.00000, -1.85000, 1.78000, -9.46000, 26.00000, 4.75000, 43.50000, 26.0
1299, 12:25:25, 3, 3, 3, 2, 64.625, -6.563, -174.438, -174.437500000000000000000, 185.6, -0.07532, -0.53333, -0.84247, -0.01056, -0.24000, -0.14000, -0.12000, -1.13000, 0.96000, -9.68999, 26.00000, 5.18750, 45.25000, 26.0
1300, 12:25:26, 3, 3, 3, 2, 78.000, -12.688, -172.938, -172.937500000000000000000, 187.1, -0.12415, -0.62457, -0.77069, 0.02289, -0.33000, -0.12000, -0.83000, -2.15000, 1.21000, -9.48000, 29.50000, 0.75000, 41.00000, 27.0
1301, 12:25:27, 3, 3, 3, 2, 72.625, -5.000, -173.063, -173.062500000000000000000, 186.9, -0.07104, -0.59100, -0.80322, -0.02209, 0.12000, -1.38000, -1.16000, -0.83000, 1.30000, -9.68000, 24.37500, 3.37500, 45.00000, 26.0
1302, 12:25:28, 3, 3, 3, 2, 67.750, -8.188, -169.250, -169.250000000000000000000, 190.8, -0.11133, -0.55365, -0.82446, -0.03662, -0.54000, -0.35000, -0.01000, -1.40000, 1.80000, -9.52999, 25.50000, -2.25000, 44.37500, 26.0
1303, 12:25:29, 3, 3, 3, 2, 60.313, -10.063, -159.625, -159.625000000000000000000, 200.4, -0.16498, -0.49298, -0.84766, -0.10608, 0.23000, 0.97000, -0.01000, -1.72000, 3.33000, -9.06000, 26.68750, -5.87500, 44.18750, 26.0
1304, 12:25:30, 3, 3, 3, 2, 48.563, -19.250, -171.313, -171.312500000000000000000, 188.7, -0.18585, -0.40405, -0.89563, -0.00159, -1.08000, -1.08000, 1.56000, -3.25000, 1.50000, -9.12000, 29.68750, 8.56250, 41.56250, 26.0
1305, 12:25:31, 3, 3, 3, 3, 35.125, -0.063, -175.750, -175.750000000000000000000, 184.3, -0.01172, -0.30182, -0.95264, -0.03497, -2.02000, 1.30000, 3.67000, -0.01000, 0.69000, -9.77999, 12.00000, 13.25000, 50.68750, 26.0
1306, 12:25:32, 3, 3, 3, 3, 58.688, 14.563, -163.500, -163.500000000000000000000, 196.5, 0.04584, -0.48328, -0.85394, -0.18750, 0.09000, -1.42000, 1.87000, 2.54000, 2.70000, -9.07000, 4.75000, -1.50000, 53.50000, 27.0
1307, 12:25:33, 3, 3, 3, 3, 41.375, 23.563, 167.375, 167.375000000000000000000, 167.4, 0.22870, -0.34381, -0.91046, 0.02350, -0.36000, -0.41000, -1.17000, 3.94000, -2.02000, -8.74000, -6.75000, 24.87500, 46.68750, 26.0
1308, 12:25:34, 3, 3, 3, 3, 38.813, 24.063, 161.375, 161.375000000000000000000, 161.4, 0.24915, -0.32111, -0.91083, 0.07239, -0.41000, 0.42000, -0.39000, 3.99000, -2.86000, -8.48000, -7.56250, 30.06250, 43.50000, 26.0
1309, 12:25:35, 3, 3, 3, 3, 33.125, 27.875, 151.063, 151.062500000000000000000, 151.1, 0.30280, -0.26868, -0.90259, 0.14661, -0.53000, 1.74000, 0.45000, 4.58000, -4.20000, -7.57000, -11.18750, 36.00000, 37.50000, 26.0
1310, 12:25:36, 3, 3, 3, 3, 42.063, 24.688, 160.250, 160.250000000000000000000, 160.3, 0.25928, -0.34552, -0.89911, 0.07043, 0.26000, -2.49000, -2.10000, 4.09000, -2.99000, -8.39000, -8.18750, 31.18750, 42.25000, 27.0
1311, 12:25:37, 3, 3, 3, 3, 57.875, 16.000, 172.500, 172.500000000000000000000, 172.5, 0.15192, -0.48474, -0.86121, -0.01733, -0.93000, -1.60000, 1.96000, 2.73000, -1.15000, -9.34000, 2.56250, 16.87500, 49.75000, 27.0
1312, 12:25:38, 3, 3, 3, 3, 63.563, 22.500, 175.625, 175.625000000000000000000, 175.6, 0.18555, -0.51569, -0.83331, -0.07251, -0.53000, 1.63000, 0.48000, 3.76000, -0.69000, -9.02000, -2.50000, 13.25000, 52.18750, 27.0
